구간 번호,관리청,도로 분류,대표지역,도로(노선)명,총길이(km),기점_위도(WGS84(4326)),기점_경도(WGS84(4326)),종점_위도(WGS84(4326)),종점_경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
48120-38,경상남도 창원시,시도,경상남도 창원시,마재고개,1,35.23897523,128.5417583,35.2418854,128.532585,0.009173269,-0.002910172,342.3986373
48120-39,경상남도 창원시,시도,경상남도 창원시,무학로(석전삼거리),1,35.22072755,128.562222,35.22577463,128.5724637,-0.010241609,-0.005047084,206.2341637
48170-1,경상남도 진주시,지방도,경상남도 진주시,지방도1007호선,1,35.20552603,128.0726618,35.21492699,128.065416,0.007245734,-0.009400958,307.623031
48170-2,경상남도 진주시,일반국도,경상남도 진주시,시도,2,35.17026071,128.0971093,35.16516686,128.1057259,-0.008616576,0.005093853,149.4097336
48170-3,경상남도 진주시,시도,경상남도 진주시,시도,3,35.19333411,128.0893738,35.19803597,128.1102416,-0.020867855,-0.004701861,192.697614
48170-4,경상남도 진주시,시도,경상남도 진주시,시도20호선,1,35.20115516,128.0247265,35.2031373,128.0196351,0.005091484,-0.001982134,338.7288496
48170-5,경상남도 진주시,시도,경상남도 진주시,면도103호선,0.3,35.16003652,128.0310313,35.16262555,128.0389009,-0.007869614,-0.002589038,198.2107776
48170-6,경상남도 진주시,시도,경상남도 진주시,시도26호선,1.4,35.19240796,128.2170383,35.19664522,128.2038959,0.01314237,-0.004237261,342.130043
48170-7,경상남도 진주시,시도,경상남도 진주시,시도6호선,1.5,35.11180696,128.1689176,35.11787676,128.1551162,0.01380139,-0.006069805,336.2602669
48170-8,경상남도 진주시,시도,경상남도 진주시,시도26호선,1.7,35.19780475,128.1679005,35.20061838,128.1846785,-0.016778007,-0.002813636,189.5198003
48220-1,경상남도 통영시,시도,경상남도 통영시,시도,1.1,34.871939,128.428344,34.88060826,128.4344447,-0.006100711,-0.008669259,234.8652706
48220-2,경상남도 통영시,시도,경상남도 통영시,시도,0.5,34.85213,128.431455,34.854418,128.435665,-0.00421,-0.002288,208.5226618
48220-3,경상남도 통영시,일반국도,경상남도 통영시,국도14호선,1.4,34.86540828,128.4232828,34.8587,128.4357,-0.012417187,0.006708283,151.6202289
48220-4,경상남도 통영시,시도,경상남도 통영시,시도 2호선,0.4,34.90632693,128.3073439,34.90395,128.30454,0.002803875,0.00237693,40.28896024
48220-5,경상남도 통영시,농어촌도로,경상남도 통영시,농어촌도로 102호선,0.6,34.8984,128.357,34.8956,128.352,0.005,0.0028,29.24882634
48220-6,경상남도 통영시,국지도,경상남도 통영시,국지도67호선,1,34.82747,128.40567,34.827283,128.415539,-0.009869,0.000187,178.9144768
48220-7,경상남도 통영시,시도,경상남도 통영시,시도,1.3,34.84611,128.41745,34.839099,128.412467,0.004983,0.007011,54.59705903
48240-1,경상남도 사천시,지방도,경상남도 사천시,시도8호선,0.4,34.98791112,127.9509629,34.98813668,127.9513663,-0.000403457,-0.000225558,209.2078989
48240-2,경상남도 사천시,지방도,경상남도 사천시,시도3호선,0.2,35.10386334,128.0990314,35.10443574,128.1007508,-0.001719361,-0.000572398,198.413278
48240-3,경상남도 사천시,지방도,경상남도 사천시,시도18호선,0.8,35.08337228,127.9031601,35.08243846,127.9070046,-0.003844559,0.00093382,166.3475879
48250-24,경상남도 김해시,지방도,경상남도 김해시,1042호선,2.36,35.22079796,128.7905151,35.22285297,128.7775173,0.012997816,-0.002055004,351.0156886
48250-25,경상남도 김해시,지방도,경상남도 김해시,1020호선,7.67,35.20045677,128.8126425,35.18236719,128.7590251,0.053617404,0.018089575,18.64349606
48250-26,경상남도 김해시,지방도,경상남도 김해시,1020호선,0.5,35.18073453,128.7817872,35.18261912,128.7667834,0.015003762,-0.001884597,352.8406677
48250-27,경상남도 김해시,국지도,경상남도 김해시,60호선,2,35.31029698,128.8767219,35.33957057,128.8944171,-0.017695145,-0.029273591,238.8481002
48250-28,경상남도 김해시,국지도,경상남도 김해시,69호선,1.5,35.30909313,128.970777,35.27774956,128.9842586,-0.01348162,0.031343569,113.2736981
48250-29,경상남도 김해시,지방도,경상남도 김해시,1042호선,1,35.28871054,128.7645931,35.29574655,128.763523,0.001070159,-0.007036008,278.6482605
48250-30,경상남도 김해시,시도,경상남도 김해시,대로1-1-1,1,35.29609191,128.763578,35.2699583,128.8593502,-0.095772217,0.026133611,164.7371331
48250-31,경상남도 김해시,군도,경상남도 김해시,군도5호선,1.5,35.28624379,128.7202277,35.30072702,128.7379249,-0.01769721,-0.014483226,219.2965628
48250-32,경상남도 김해시,군도,경상남도 김해시,군도8호선,2,35.29720202,128.8781516,35.30543892,128.9104738,-0.032322143,-0.0082369,194.296819
48250-33,경상남도 김해시,군도,경상남도 김해시,군도9호선,1,35.3493022,128.8092638,35.36072483,128.8123358,-0.003071977,-0.011422622,254.9471527
48250-34,경상남도 김해시,군도,경상남도 김해시,군도21호선,1.5,35.25366233,128.9022465,35.29650683,128.8797583,0.022488177,-0.042844496,297.6940384
48250-35,경상남도 김해시,군도,경상남도 김해시,군도21호선,3,35.28111238,128.8884923,35.30797014,128.9301656,-0.041673341,-0.026857763,212.8010952
48250-36,경상남도 김해시,시도,경상남도 김해시,대로 3-1-4,0.7,35.23697324,128.8889002,35.23534084,128.9004857,-0.01158555,0.001632391,171.9798832
48250-37,경상남도 김해시,시도,경상남도 김해시,소로 2-230,0.5,35.22894601,128.890106,35.23443477,128.889107,0.000998968,-0.005488758,280.3150682
48250-38,경상남도 김해시,시도,경상남도 김해시,대로 3-1-3,0.8,35.25353466,128.9023485,35.2396582,128.9041621,-0.001813625,0.013876458,97.44623363
48250-39,경상남도 김해시,시도,경상남도 김해시,중로 1-9,1,35.25188091,128.9033335,35.24755004,128.9112747,-0.007941157,0.004330871,151.3932619
48250-40,경상남도 김해시,시도,경상남도 김해시,중로 2-64,1.2,35.27148959,128.8927605,35.2536058,128.9023073,-0.009546763,0.017883793,118.094284
48250-41,경상남도 김해시,시도,경상남도 김해시,중로 1-4,0.22,35.24245767,128.9005253,35.24365965,128.9039381,-0.003412816,-0.001201982,199.4020884
48250-42,경상남도 김해시,시도,경상남도 김해시,중로 1-4,0.5,35.24236526,128.9005064,35.23274897,128.8933177,0.007188644,0.009616292,53.22010423
48250-43,경상남도 김해시,시도,경상남도 김해시,중로 1-4,0.7,35.24286916,128.9085228,35.23899259,128.9164429,-0.007920076,0.003876568,153.9200553
48250-44,경상남도 김해시,시도,경상남도 김해시,대로 3-1-4,0.3,35.24881845,128.8731376,35.24846149,128.8757444,-0.002606844,0.000356965,172.2027648
48250-45,경상남도 김해시,시도,경상남도 김해시,대로 2-1-5,0.6,35.26038485,128.8672984,35.26625256,128.8752712,-0.007972786,-0.005867715,216.3518773
48250-46,경상남도 김해시,시도,경상남도 김해시,대로 1-1-6,0.4,35.23827313,128.8376503,35.23233843,128.8517069,-0.014056623,0.005934695,157.1105681
48250-47,경상남도 김해시,시도,경상남도 김해시,소로 1-199,0.5,35.23609187,128.8515911,35.24849646,128.8652819,-0.013690809,-0.012404589,222.1782236
48250-48,경상남도 김해시,시도,경상남도 김해시,소로 2-535,0.2,35.2467584,128.8628779,35.24869017,128.8683637,-0.005485774,-0.00193177,199.3992944
48310-1,경상남도 거제시,일반국도,경상남도 거제시,14호선,1,34.89756089,128.5724773,34.89001327,128.5958771,-0.023399799,0.007547622,162.1228578
48310-2,경상남도 거제시,지방도,경상남도 거제시,지방도1018호선,1,34.85475508,128.6501927,34.8493295,128.6501827,0.00001,0.005425582,89.89410388
48310-3,경상남도 거제시,시도,경상남도 거제시,시도2호선,1,34.87622853,128.5787335,34.88573028,128.5768493,0.001884159,-0.009501748,281.216024
48310-4,경상남도 거제시,시도,경상남도 거제시,시도5호선,1,34.81387972,128.6423975,34.81317905,128.6551233,-0.01272573,0.000700667,176.8485272
48310-5,경상남도 거제시,시도,경상남도 거제시,시도8호선,3,34.8366652,128.6804361,34.83553471,128.6576644,0.022771777,0.001130491,2.842081642
48310-6,경상남도 거제시,시도,경상남도 거제시,시도9호선,1,34.88865756,128.5369425,34.88624404,128.537592,-0.000649478,0.002413521,105.0614954
48310-7,경상남도 거제시,시도,경상남도 거제시,시도13호선,1,34.93736566,128.7126499,34.94244968,128.7164079,-0.003757954,-0.005084026,233.5293397
48310-8,경상남도 거제시,시도,경상남도 거제시,시도1호선,1,34.86925286,128.5522468,34.87310128,128.5613311,-0.009084218,-0.003848415,202.959334
48310-9,경상남도 거제시,도시계획도로,경상남도 거제시,도시계획도로(대로1-1),1,34.91199036,128.6796216,34.90365197,128.6826876,-0.003066081,0.008338387,110.1888144
48310-10,경상남도 거제시,일반국도,경상남도 거제시,국도14호선,1,34.88935663,128.4961945,34.89869344,128.50877,-0.012575504,-0.00933681,216.5924123
48310-11,경상남도 거제시,일반국도,경상남도 거제시,국도14호선,1,34.9128221,128.5179164,34.91279825,128.5422521,-0.024335746,0.0000238,179.9438489
48310-12,경상남도 거제시,일반국도,경상남도 거제시,국도5호선,1,34.94150153,128.6557816,34.95372304,128.6551724,0.000609199,-0.012221511,272.8536285
48310-13,경상남도 거제시,위임국도,경상남도 거제시,국도14호선,3.7,34.791973,128.665428,34.778178,128.652801,0.012627,0.013795,47.53114565
48310-14,경상남도 거제시,지방도,경상남도 거제시,지방도1018호선,1.5,34.76466253,128.6144266,34.75711962,128.6121658,0.002260757,0.007542906,73.3154961
48310-15,경상남도 거제시,지방도,경상남도 거제시,지방도1018호선,1.5,34.78059448,128.6375026,34.78424969,128.6341647,0.00333786,-0.003655219,312.401593
48310-16,경상남도 거제시,지방도,경상남도 거제시,지방도1018호선,0.7,34.83372231,128.6463594,34.82999396,128.5958771,0.050482255,0.003728356,4.223899153
48310-17,경상남도 거제시,일반국도,경상남도 거제시,국도5호선,1,34.954866,128.655756,34.946107,128.654078,0.001678,0.008759,79.15499569
48330-1,경상남도 양산시,지방도,경상남도 양산시,지방도 1028호선,1,35.42672607,129.1897875,35.4251498,129.1997233,-0.009935734,0.001576264,170.9853828
48330-2,경상남도 양산시,시도,경상남도 양산시,"도시계획도로 중로1-29, 1-32",1.9,35.39511497,129.1645919,35.37817567,129.1635241,0.001067826,0.016939301,86.39294099
48330-3,경상남도 양산시,시도,경상남도 양산시,"도시계획도로 소로 2-546, 2-547",2.5,35.43113471,129.158652,35.43109107,129.1782233,-0.019571318,0.0000436,179.8722218
48330-4,경상남도 양산시,지방도,경상남도 양산시,지방도1051호선,2.9,35.399944,129.004388,35.416383,128.991027,0.013361,-0.016439,309.1029115
48720-1,경상남도 의령군,군도,경상남도 의령군,군도1호선,1.3,35.27884291,128.1900278,35.28548206,128.1813572,0.008670589,-0.006639152,322.5583777
48720-2,경상남도 의령군,군도,경상남도 의령군,군도4호선,1.4,35.381917,128.177743,35.386467,128.168766,0.008977,-0.00455,333.1217907
48720-3,경상남도 의령군,군도,경상남도 의령군,군도5호선,1,35.491111,128.373562,35.479317,128.359845,0.013717,0.011794,40.68923951
48720-4,경상남도 의령군,군도,경상남도 의령군,군도7호선,4.1,35.434419,128.225875,35.421185,128.199561,0.026314,0.013234,26.6990212
48720-5,경상남도 의령군,군도,경상남도 의령군,군도12호선,1.4,35.356076,128.143842,35.350255,128.140516,0.003326,0.005821,60.25723877
48720-6,경상남도 의령군,군도,경상남도 의령군,군도13호선,0.3,35.388136,128.27316,35.389706,128.270903,0.002257,-0.00157,325.1769984
48720-7,경상남도 의령군,군도,경상남도 의령군,군도13호선,1.8,35.39549,128.277058,35.409665,128.280127,-0.003069,-0.014175,257.7835644
48720-8,경상남도 의령군,군도,경상남도 의령군,군도15호선,0.9,35.494432,128.313762,30.500029,128.313242,0.00052,4.994403,89.99403456
48720-9,경상남도 의령군,군도,경상남도 의령군,군도19호선,1.4,35.439789,128.309228,35.450992,128.309282,-0.000054,-0.011203,269.7238286
48720-10,경상남도 의령군,농어촌도로,경상남도 의령군,면도106호선,1.9,35.452823,128.366989,35.457329,128.375026,-0.008037,-0.004506,209.2774732
48720-11,경상남도 의령군,군도,경상남도 의령군,군도13호선,0.6,35.345173,128.296837,35.344037,128.302659,-0.005822,0.001136,168.9590598
48720-12,경상남도 의령군,군도,경상남도 의령군,군도4호선,1,35.380509,128.138325,35.382784,128.127159,0.011166,-0.002275,348.4839791
48720-13,경상남도 의령군,군도,경상남도 의령군,군도5호선,0.7,35.499052,128.40655,35.501045,128.400128,0.006422,-0.001993,342.7588212
48720-14,경상남도 의령군,군도,경상남도 의령군,군도5호선,0.5,35.500787,128.397508,35.503206,128.396169,0.001339,-0.002419,298.9660419
48720-15,경상남도 의령군,군도,경상남도 의령군,군도5호선,0.7,35.506149,128.392866,35.509417,128.385688,0.007178,-0.003268,335.521174
48720-16,경상남도 의령군,군도,경상남도 의령군,군도5호선,1,35.506508,128.38092,35.498991,128.382277,-0.001357,0.007517,100.2330599
48720-17,경상남도 의령군,군도,경상남도 의령군,군도5호선,1.1,35.49789,128.381612,35.491333,128.373904,0.007708,0.006557,40.38696922
48720-18,경상남도 의령군,농어촌도로,경상남도 의령군,면도102호선,0.8,35.457766,128.333525,35.457425,128.339509,-0.005984,0.000341,176.7385105
48720-19,경상남도 의령군,농어촌도로,경상남도 의령군,면도102호선,1.5,35.350328,128.286614,35.350631,128.271206,0.015408,-0.000303,358.8734175
48730-1,경상남도 함안군,군도,경상남도 함안군,군도5호선,1.2,35.26795098,128.3747976,35.26018611,128.3701571,0.0046405,0.00776487,59.1362989
48730-2,경상남도 함안군,군도,경상남도 함안군,군도5호선,1.8,35.23676385,128.4034908,35.25320474,128.3902517,0.0132391,-0.01644089,308.8429105
48730-3,경상남도 함안군,군도,경상남도 함안군,군도5호선,0.7,35.239429,128.419725,35.239776,128.413477,0.006248,-0.000347,356.8211857
48730-4,경상남도 함안군,군도,경상남도 함안군,군도3호선,1.8,35.29164526,128.3502417,35.27569239,128.3523011,-0.0020594,0.01595287,97.35578901
48730-5,경상남도 함안군,군도,경상남도 함안군,군도1호선,1.8,35.26079994,128.2772808,35.28385167,128.3125359,-0.0352551,-0.02305173,213.1788742
48730-6,경상남도 함안군,군도,경상남도 함안군,군도8호선,1,35.32026383,128.3310317,35.31400903,128.3513722,-0.0203405,0.0062548,162.9070894
48730-7,경상남도 함안군,군도,경상남도 함안군,군도14호선,0.5,35.32511966,128.3658602,35.31473301,128.3565763,0.0092839,0.01038665,48.20869799
48730-8,경상남도 함안군,군도,경상남도 함안군,군도10호선,3,35.32048,128.42183,35.32856,128.44823,-0.0264,-0.00808,197.0172858
48730-9,경상남도 함안군,군도,경상남도 함안군,군도1호선,1,35.32842754,128.4453809,35.33102319,128.4383229,0.007057953,-0.002595657,339.8083216
