"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"A+엘림재가방문센터","P2297","(노인) 재가노인복지시설","재가노인복지시설","자치구","이대희","1126000000","중랑구","서울특별시 중랑구 송림길 108, 2층 (망우동)","","","0264050092","02061"
"좋은아침재가복지센터","P2309","(노인) 재가노인복지시설","재가노인복지시설","자치구","문인우","1174000000","강동구","서울특별시 강동구 암사길 20, 2층 201호 (암사동)","","","024425670","05262"
"나래데이케어센터","P2325","(노인) 재가노인복지시설","재가노인복지시설","자치구","전미라","1141000000","서대문구","서울특별시 서대문구 모래내로 275, 2층, 3층 (홍은동)","21","","023053356","03664"
"서울현대방문요양센터","P2338","(노인) 재가노인복지시설","재가노인복지시설","자치구","박금미","1156000000","영등포구","서울특별시 영등포구 선유로54길 13, 1층 (당산동6가)","","","0226323060","07222"
"디딤돌방문요양재가복지센터","P2346","(노인) 재가노인복지시설","재가노인복지시설","자치구","송정이","1138000000","은평구","서울특별시 은평구 통일로 590, 상가B동 1층 104호 (녹번동, 대림아파트)","","","023886077","03374"
"(주)온가치 수요양보호사교육원 재가노인복지센터","P2351","(노인) 재가노인복지시설","재가노인복지시설","자치구","김성자","1123000000","동대문구","서울특별시 동대문구 전농로 22, 402호 (답십리동)","","","0233946620","02621"
"대교 뉴이프 방문요양센터 보라매센터","P2352","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤오진","1162000000","관악구","서울특별시 관악구 보라매로3길 23, 3층 (봉천동, 대교타워)","","","028290809","08708"
"효은재가센터","P2371","(노인) 재가노인복지시설","재가노인복지시설","자치구","김상식","1153000000","구로구","서울특별시 구로구 부일로15길 16, 4층 (궁동)","","","0226878880","08255"
"서로돌봄 재가복지센터","P2395","(노인) 재가노인복지시설","재가노인복지시설","자치구","전현식","1159000000","동작구","서울특별시 동작구 사당로14길 32, 2층 203호 (사당동)","","","0220883722","07010"
"동행재가복지센터","P2398","(노인) 재가노인복지시설","재가노인복지시설","자치구","김상자","1126000000","중랑구","서울특별시 중랑구 겸재로9길 5, 1층 (면목동)","","","0264027445","02134"
"케어닥 방문요양센터 노원점","P2492","(노인) 재가노인복지시설","재가노인복지시설","자치구","강금자","1135000000","노원구","서울특별시 노원구 동일로1014-1, 2층 201호 (공릉동)","","","029719861","01848"
"'(A)비지팅엔젤스 노원방문요양지점","P2539","(노인) 재가노인복지시설","재가노인복지시설","자치구","임해진","1135000000","노원구","서울특별시 노원구 한글비석로20길 62, 502호 (중계동)","","","029324230","01662"
"생생노원재가복지센터","P2557","(노인) 재가노인복지시설","재가노인복지시설","자치구","이진희","1135000000","노원구","서울특별시 노원구 동일로191가길 25, 2층 (공릉동)","","","029489915","01853"
"'(A)비지팅엔젤스 동작방문요양지점","P2566","(노인) 재가노인복지시설","재가노인복지시설","자치구","이혜란","1159000000","동작구","서울특별시 동작구 남부순환로269길 44 (사당동)","","","025230191","07016"
"더함재가복지센터","P2579","(노인) 재가노인복지시설","재가노인복지시설","자치구","이명희","1111000000","종로구","서울특별시 종로구 지봉로 81, 2층 202호 (창신동, 브라운스톤 창신)","","","027643588","03095"
"청운 주.야간보호센터","P2580","(노인) 재가노인복지시설","재가노인복지시설","자치구","주선희","1135000000","노원구","서울특별시 노원구 중계로90, 301호 (중계동)","","","029517333","01729"
"정성가득재가복지센터","P2595","(노인) 재가노인복지시설","재가노인복지시설","자치구","김정민","1159000000","동작구","서울특별시 동작구 남부순환로271길 55, 202호 (사당동)","","","0269566510","07015"
"다산방문요양센터","P2597","(노인) 재가노인복지시설","재가노인복지시설","자치구","김영숙","1114000000","중구","서울특별시 중구 마장로90-1, 604호 (황학동, 상산빌딩)","","","0260538563","04576"
"종로이화재가복지센터","P2602","(노인) 재가노인복지시설","재가노인복지시설","자치구","선창순","1111000000","종로구","서울특별시 종로구 지봉로 77-3, 3층 (창신동)","","","027437705","03095"
"케어닥 방문요양센터 송파점","P2609","(노인) 재가노인복지시설","재가노인복지시설","자치구","이현진","1171000000","송파구","서울특별시 송파구 중대로 220, 301호 (가락동)","","","024099861","05818"
"선오재가","P2625","(노인) 재가노인복지시설","재가노인복지시설","자치구","남정한","1144000000","마포구","서울특별시 마포구 백범로 178, B동 9층 907호 (공덕동, 신영지웰오피스텔)","","","0269590629","04148"
"늘봄복지용구","P2633","(노인) 재가노인복지시설","재가노인복지시설","자치구","배미연","1162000000","관악구","서울특별시 관악구 남부순환로 1855, 3층 303호 (봉천동)","","","01041894891","08739"
"(A)비지팅엔젤스 서울중구방문요양지점","P2646","(노인) 재가노인복지시설","재가노인복지시설","자치구","유지호","1114000000","중구","서울특별시 중구 청구로1길 23 (신당동, 신당동삼성아파트 상가1동 402호)","","","0222535004","04588"
"감동재가복지센터","P2655","(노인) 재가노인복지시설","재가노인복지시설","자치구","박병숙","1129000000","성북구","서울특별시 성북구 동소문로 118, 804호 (동선동1가, 플라망스타워)","","","029212506","02845"
"이로운재가요양센터 마포지점","P2664","(노인) 재가노인복지시설","재가노인복지시설","자치구","유삼열","1144000000","마포구","서울특별시 마포구 마포대로 63-8, 13층 1344호 (도화동, 삼창프라자)","","","027130773","04157"
"금빛재가복지센터","P2679","(노인) 재가노인복지시설","재가노인복지시설","자치구","이신규","1117000000","용산구","서울특별시 용산구 이촌로14길 16, 3동 1층 103호 (이촌동, 시범아파트)","","","027073979","04374"
"행운 재가복지센터","P2729","(노인) 재가노인복지시설","재가노인복지시설","자치구","박영희","1120000000","성동구","서울특별시 성동구 용답중앙11길 4-1 (용답동)","","","0222156855","04804"
"소망재가복지 (단기보호, 방문요양)","P2737","(노인) 재가노인복지시설","재가노인복지시설","자치구","김성희","1123000000","동대문구","서울특별시 동대문구 한천로37길 19, 4층 (답십리동)","6","","03122487533","02535"
"강동맘편한 방문요양센터","P2749","(노인) 재가노인복지시설","재가노인복지시설","자치구","장복순","1174000000","강동구","서울특별시 강동구 고덕로13길 5, 1층 101호 (암사동, 동호아시)","","","024261434","05238"
"(A+)보금자리방문요양센터","P2757","(노인) 재가노인복지시설","재가노인복지시설","자치구","박영애","1165000000","서초구","서울특별시 서초구 효령로 230, 2층 201호 (서초동)","","","025857535","06709"
"세종재가노인복지센터","P2761","(노인) 재가노인복지시설","재가노인복지시설","자치구","김성환","1126000000","중랑구","서울특별시 중랑구 상봉로21, 1층 (면목동)","","","0260819822","02202"
"밝은재가복지센터","P2772","(노인) 재가노인복지시설","재가노인복지시설","자치구","김명우","1138000000","은평구","서울특별시 은평구 진관3로 67, 911동 1층 101호 (진관동, 은평뉴타운 구파발)","","","023553995","03301"
"인애재가노인복지센터","P2815","(노인) 재가노인복지시설","재가노인복지시설","자치구","안미호","1174000000","강동구","서울특별시 강동구 양재대로89길 16, 213호 (성내동, 파크프라자)","","","024889490","05404"
"보은데이케어센터","P2819","(노인) 재가노인복지시설","재가노인복지시설","자치구","김태인","1123000000","동대문구","서울특별시 동대문구 한천로 213, 3층 (전농동)","24","","0233904084","02509"
"대한재가복지센터","P2841","(노인) 재가노인복지시설","재가노인복지시설","자치구","정민섭","1156000000","영등포구","서울특별시 영등포구 당산로29길 5-1, 504호 (당산동3가)","","","0226336070","07261"
"케어닥 방문요양센터 관악점","P2842","(노인) 재가노인복지시설","재가노인복지시설","자치구","정현진","1162000000","관악구","서울특별시 관악구 신림로304, 2층 (신림동)","","","028759861","08778"
"강북 효사랑 재가복지센터","P2849","(노인) 재가노인복지시설","재가노인복지시설","자치구","장욱재","1130500000","강북구","서울특별시 강북구 인수봉로56길 30, 1층 (수유동)","","","029988891","01092"
"가족같은재가복지센터","P2852","(노인) 재가노인복지시설","재가노인복지시설","자치구","정창원","1130500000","강북구","서울특별시 강북구 도봉로53길 48, 3층 1호 (미아동)","","","029840101","01124"
"불암방문요양센터","P2871","(노인) 재가노인복지시설","재가노인복지시설","자치구","손미준","1135000000","노원구","서울특별시 노원구 덕릉로 814, 5층 (상계동)","","","027923440","01644"
"사랑가득재가복지센터1호","P2873","(노인) 재가노인복지시설","재가노인복지시설","자치구","강인순","1138000000","은평구","서울특별시 은평구 수색로14길5-3, 5층 (수색동)","6","","023051868","03502"
